vehicle_id,driver_id,driver_name,manufacturer,monthly_revenue_generation,yearly_revenue,maintenance_cost,driver_revenue,battery_percentage,expected_distance_km,trip_speed_kmph,vehicle_status,date,time,violations
EV-700,700,Thenmozhi,Maruti,160174.81,1881309.9,28951.83,4855.34,99,417.61,57.83,Running,13-01-2024,8.04,Harsh Braking
EV-7,7,Velu,Mahindra,339572.86,4568118.6,33828.53,5311.53,5,20,73.31,Running,26-08-2024,21.07,Route Deviation
EV-133,133,Raja,BMW,400269.46,4915768.13,37012.01,2381.86,51,248.11,61.8,Running,04-06-2025,18.08,Overcharging
EV-747,747,Vidya,Tesla,216721.75,2868134.03,17978.66,1136.55,17,81.24,0,Charging,29-11-2025,18.12,None
EV-557,557,Geetha,Tata,176268.57,2311841.93,19746.7,4128.03,64,370.97,51.99,Running,04-11-2024,5.09,Speeding
EV-826,826,Dhanalakshmi,Maruti,0,3561253.96,25576.2,2517.43,85,455.96,0,Charging,15-08-2025,10.59,Harsh Braking
EV-761,761,Priya,Mahindra,159196.2,1912507.24,20968.94,1440.87,68,259.76,0,Charging,22-10-2024,7.45,Route Deviation
EV-31,31,Bala,BMW,173484.38,2101828.3,33290.91,2827.39,72,417.77,43.46,Running,31-08-2025,12.28,Overcharging
EV-535,535,Vidya,Tesla,264967.56,3524823.58,38436.57,3567.26,59,241.42,49.83,Running,17-09-2025,17.18,None
EV-426,426,Ganesh,Tata,188279.17,2107236.97,20469.24,2344.4,35,131.12,0,Garage,12-11-2025,12.49,Speeding
EV-394,394,Sridhar,Maruti,0,2798121.87,36542.1,3050.16,18,73.43,76,Running,10-12-2024,19.34,Harsh Braking
EV-672,672,Naveen,Mahindra,83535.81,951661.5,7462.29,1610.07,89,550.45,0,Maintenance,12-10-2024,14.39,Route Deviation
EV-363,363,Suganya,BMW,289993.83,3095677.03,31244.39,2971.4,90,347.78,52.42,Running,13-11-2025,11.48,Overcharging
EV-437,437,Priya,Tesla,233595.47,2729486.64,20400.12,1898.93,9,37.95,21.52,Running,12-08-2024,9.47,None
EV-670,670,Chandran,Tata,34006.27,410360.18,11900.52,2156.79,58,250.33,0,Garage,22-07-2025,13.46,Speeding
EV-551,551,Karthik,Maruti,46340.59,504908.56,21329.14,3305.47,57,252.4,0,Charging,26-03-2025,18.31,Harsh Braking
EV-927,927,Shankar,Mahindra,69553.96,886222.21,25753.77,2657.55,41,166.85,0,Charging,15-10-2025,19.43,Route Deviation
EV-82,82,Deepa,BMW,78719.43,1001844.18,11670.82,2461.42,100,572.92,60.21,Running,13-02-2025,5.39,Overcharging
EV-356,356,Mani,Tesla,380059.14,4823718.42,50000,4718.44,61,352.75,0,Garage,03-02-2024,10.46,None
EV-258,258,Vasanthi,Tata,164567.67,1886432.29,13829.34,3985.37,7,20,54.69,Running,25-10-2024,14.52,Speeding
EV-718,718,Balaji,Maruti,78384.98,940101.72,35602.61,3575,81,486.97,62.71,Running,02-06-2024,17.05,Harsh Braking
EV-589,589,Kavya,Mahindra,53383.69,588377.96,33105.46,4586.45,15,56.62,0,Garage,03-06-2025,8.28,Route Deviation
EV-989,989,Boopathi,BMW,203098.19,2399384.81,32907.47,3734.88,46,230.95,52.55,Running,06-07-2025,15.28,Overcharging
EV-524,524,Bharathi,Tesla,25245.31,337426.95,20608.09,2645.51,59,229.05,52.9,Running,25-10-2025,11.57,None
EV-295,295,Vaishnavi,Tata,0,839368.23,24600.91,3445.19,42,187.12,72.13,Running,27-06-2024,9.49,Speeding
EV-962,962,Suresh,Maruti,95760.59,1019543.05,30451.55,5833.83,28,160.63,100.33,Running,11-12-2025,15.25,Harsh Braking
EV-224,224,Shankar,Mahindra,62573.82,715666.8,31438.03,3032.36,13,42.56,0,Garage,04-09-2025,6.48,Route Deviation
EV-525,525,Kalaivani,BMW,159286.02,2071570.25,27789.44,3175.32,17,88.23,51.55,Running,18-06-2024,8.13,Overcharging
EV-46,46,Mani,Tesla,217965.16,2881591.74,24037.37,1902.16,90,341.23,0,Charging,05-12-2024,9.15,None
EV-667,667,Rajesh,Tata,128137.54,1349111.92,31494.82,1828.65,22,85.97,0,Charging,04-10-2025,10.42,Speeding
EV-113,113,Sathish,Maruti,58320.5,696400.12,21664.47,3612.89,14,85.26,74.8,Running,26-08-2024,10.18,Harsh Braking
EV-233,233,Selvi,Mahindra,233772.64,3119543.91,28215.39,2466.95,16,89.63,27.86,Running,05-10-2024,19.41,Route Deviation
EV-17,17,Yogesh,BMW,453724.68,4935196.73,27702.74,4659.65,98,532.25,53.52,Running,07-03-2025,14.41,Overcharging
EV-360,360,Anand,Tesla,265128.54,0,31123.38,4176.02,51,199.72,0,Charging,21-01-2025,16.43,None
EV-223,223,Vidya,Tata,164158.5,2096999.79,33591.26,4050.52,87,325.36,49.56,Running,17-09-2024,22.47,Speeding
EV-866,866,Abinaya,Maruti,26598.06,0,20377.55,3483.54,87,383.24,0,Charging,26-08-2024,17.1,Harsh Braking
EV-700,700,Yogesh,Mahindra,293673.29,3718950.85,14139.03,2851.08,14,75.75,31.2,Running,09-12-2025,10.31,Route Deviation
EV-448,448,Sathish,BMW,64736.49,732524.87,9562.37,3388.61,5,20,65.1,Running,17-09-2025,11.1,Overcharging
EV-856,856,Sivakumar,Tesla,163228.2,1911404.25,19999.53,1925.87,61,256.53,74.31,Running,07-02-2025,11.01,None
EV-365,365,Revathi,Tata,108997.8,1332048.84,24064.46,4355.02,75,298.97,65.14,Running,29-12-2024,10.12,Speeding
EV-675,675,Suriya,Maruti,212468.14,2716069.68,34526.67,2775.64,15,54.34,0,Charging,10-10-2025,13.55,Harsh Braking
EV-326,326,Suriya,Mahindra,65339.58,748534.1,18868.95,1885.68,57,325.96,0,Charging,29-10-2025,6.53,Route Deviation
EV-467,467,Naveen,BMW,152423.66,1785859.27,15995.92,2988.84,8,42.29,57.02,Running,18-04-2024,8.35,Overcharging
EV-414,414,Suganya,Tesla,457535.25,0,35197.67,2143.28,65,392.35,46.02,Running,09-08-2025,12.34,None
EV-455,455,Selvam,Tata,198805.16,2091200.53,26193.62,4738.89,89,371.02,83.08,Running,28-01-2025,16.24,Speeding
EV-586,586,Kanmani,Maruti,315931.08,4120023.46,36081.06,3830.43,90,525.75,63.03,Running,23-02-2024,8.43,Harsh Braking
EV-233,233,Janani,Mahindra,217507.83,2691000.11,14470.5,2966.63,14,74.54,46.49,Running,24-06-2025,8.1,Route Deviation
EV-224,224,Revathi,BMW,0,2271212.64,23838.32,5224.49,91,344.46,92.05,Running,18-01-2024,11.52,Overcharging
EV-994,994,Malathi,Tesla,144285.99,0,30089.68,1843.45,9,23.69,5,Running,29-11-2024,14.04,None
EV-831,831,Pavithra,Tata,64372.17,710495.17,27712.31,3392.5,65,228.66,56,Running,14-04-2024,17.57,Speeding
EV-412,412,Vani,Maruti,126031.83,1338359.51,16372.27,1752.59,80,503.54,0,Charging,03-05-2024,15.3,Harsh Braking
EV-572,572,Latha,Mahindra,117107.21,1338910.51,26565.8,3493.71,34,145.43,60.32,Running,18-04-2025,5.22,Route Deviation
EV-335,335,Ilango,BMW,169232.8,2220182.83,43107.41,3696.54,61,354.18,97.49,Running,10-11-2024,7.45,Overcharging
EV-222,222,Chandran,Tesla,269448.06,2883659.16,18689.78,2773.34,37,159.29,51.14,Running,05-10-2024,9,None
EV-37,37,Indhu,Tata,238230.27,3128424.11,34127.7,2657.35,41,241.17,0,Charging,13-10-2024,11.41,Speeding
EV-989,989,Dinesh,Maruti,16975.35,189352.52,31937.09,1601.65,86,403.86,43.43,Running,03-02-2024,14.34,Harsh Braking
EV-278,278,Kavitha,Mahindra,372925.59,4984514.58,27117.43,3660.86,72,398.77,64.54,Running,01-06-2024,13.03,Route Deviation
EV-196,196,Vasanthi,BMW,31275.79,349007.77,28713.89,1588.17,95,410.34,0,Maintenance,29-12-2025,7.51,Overcharging
EV-916,916,Kavitha,Tesla,20542.01,268442.72,25822.89,1781.45,27,162.6,5,Running,10-05-2024,9.54,None
EV-864,864,Kalaivani,Tata,335218.16,4442630.5,39358.1,2994.31,74,401.59,18.26,Running,06-03-2025,19.04,Speeding
EV-484,484,Saravanan,Maruti,290021.74,3847520.63,17325,1675.91,11,63.84,17.34,Running,07-05-2025,15.38,Harsh Braking
EV-242,242,Thenmozhi,Mahindra,0,3043460.71,21126.91,1369.22,23,110.78,0,Charging,08-02-2025,19.5,Route Deviation
EV-324,324,Manikandan,BMW,216846,2713448.37,34435.01,5577.68,19,82.48,51.73,Running,13-11-2025,11.24,Overcharging
EV-731,731,Rajesh,Tesla,374065.91,4851689.81,18739.67,3049.38,90,511.13,62.98,Running,04-02-2024,15.15,None
EV-192,192,Pavithra,Tata,71303.58,906112.86,22861.12,3785.07,36,143.77,80.19,Running,29-07-2024,4.52,Speeding
EV-17,17,Abinaya,Maruti,59693.88,711578.1,13026.51,2429.97,83,338.69,64.43,Running,27-12-2024,12.02,Harsh Braking
EV-524,524,Gopal,Mahindra,16208.25,215960.03,10560.78,2712.26,63,373.88,47.86,Running,08-09-2025,19.16,Route Deviation
EV-918,918,Vaishnavi,BMW,137704.63,1520184.56,33303.73,2069.39,74,298.56,54.57,Running,14-01-2024,8.21,Overcharging
EV-401,401,Latha,Tesla,181825.06,2387866.11,29168.24,3442.19,74,389.57,65.54,Running,21-11-2025,8.45,None
EV-906,906,Selvam,Tata,182336.84,2046420.66,41916.88,3615.95,10,28.33,68.49,Running,28-04-2024,18.4,Speeding
EV-886,886,Mohan,Maruti,213450.58,2529735.77,8698.9,3290.93,80,343.77,46.22,Running,28-10-2024,13.12,Harsh Braking
EV-705,705,Priya,Mahindra,0,1879308.13,27522.53,2851.91,70,273.8,68.94,Running,19-02-2024,6.02,Route Deviation
EV-22,22,Jayanthi,BMW,364045,0,23076.99,4110.04,93,447.87,51.53,Running,29-04-2025,17.24,Overcharging
EV-474,474,Uma,Tesla,268788.4,3051380.66,39593.11,3097.03,8,52.04,39.97,Running,16-01-2025,12.38,None
EV-120,120,Manikandan,Tata,420325.83,4884469.9,40789.64,5378.49,74,367.12,54,Running,01-12-2024,18.5,Speeding
EV-210,210,Kannan,Maruti,327829.88,3454942.18,17955.96,4261.3,61,345.54,76.4,Running,29-08-2024,10.14,Harsh Braking
EV-306,306,Bharathi,Mahindra,46109.94,0,27662.32,1141.89,65,298.16,0,Charging,12-06-2025,20.2,Route Deviation
EV-270,270,Bhuvana,BMW,463695.17,6192043.41,24727.97,3535.15,60,364.15,0,Charging,12-02-2024,17.46,Overcharging
EV-704,704,Bala,Tesla,209656.84,2653706.07,32264.28,3260.66,18,72.44,0,Charging,27-01-2025,12.34,None
EV-687,687,Dhanalakshmi,Tata,491785.82,0,43226.27,2740.92,87,541.54,36.17,Running,14-09-2024,21.32,Speeding
EV-285,285,Vasanthi,Maruti,71045.92,746190.91,33216.73,2462.89,11,48.23,39.67,Running,29-09-2024,12.53,Harsh Braking
EV-716,716,Rajesh,Mahindra,72433.16,914416.93,39092.26,3130.47,58,249.15,0,Charging,22-11-2024,18.09,Route Deviation
EV-676,676,Kanmani,BMW,485778.02,5819019.34,33748.55,4065.56,86,535.7,57.57,Running,04-10-2024,9.17,Overcharging
EV-763,763,Vignesh,Tesla,123568.74,1540763.99,15820.36,4572.76,62,273.44,75.66,Running,26-08-2024,18.39,None
EV-227,227,Dhanalakshmi,Tata,111282.2,1300108.3,20276.87,2271.96,65,386.63,0,Garage,09-02-2025,15.57,Speeding
EV-948,948,Malathi,Maruti,136018.66,1428513.16,19415.78,3209.2,76,342.13,43.22,Running,10-10-2024,15.14,Harsh Braking
EV-381,381,Kanmani,Mahindra,169960.7,2082174.85,43178.99,4702.16,32,187.31,74.78,Running,20-04-2025,10.21,Route Deviation
EV-460,460,Thenmozhi,BMW,24649.37,0,17252.99,6115.36,89,351.36,74.03,Running,21-04-2024,13.54,Overcharging
EV-7,7,Rajesh,Tesla,255737.26,2851441.23,23582.63,1825.13,59,260.34,0,Charging,18-05-2024,10.14,None
EV-29,29,Sowmya,Tata,326912.63,4082517.66,22974.05,1517.37,78,452.54,0,Garage,20-04-2024,13.56,Speeding
EV-907,907,Selvi,Maruti,422006.25,4876088.35,23118.49,2650.9,57,335.5,0,Garage,14-05-2025,12.19,Harsh Braking
EV-33,33,Yogesh,Mahindra,116185.68,1510353.66,26994.72,5143.3,96,372.72,60.88,Running,27-09-2024,21,Route Deviation
EV-646,646,Vijay,BMW,347165.63,4101274.37,26107.58,3873.82,87,437.81,78.75,Running,10-03-2024,6.02,Overcharging
EV-879,879,Saranya,Tesla,293785.51,0,23974.32,2336.35,48,210.27,44.54,Running,21-09-2025,19.54,None
EV-79,79,Muthu,Tata,261189.42,3157174.59,11621.96,3539.38,32,119.69,85.13,Running,25-06-2024,6.58,Speeding
EV-928,928,Karthik,Maruti,224869.42,2771049.52,27478.2,1634.63,50,176.54,0,Garage,14-03-2025,12.55,Harsh Braking
EV-947,947,Ilango,Mahindra,282417.36,3236209.64,11580.45,4189.97,53,240.39,84.86,Running,20-06-2025,8.44,Route Deviation
EV-459,459,Bharathi,BMW,286584.03,3075857.18,22934.72,5229.74,71,415.43,83.66,Running,10-02-2024,16.5,Overcharging
EV-570,570,Saravanan,Tesla,270457.52,3450882,24390.91,2319.01,31,138.78,67.91,Running,12-01-2024,15.4,None
EV-983,983,Senthil,Tata,238773.41,2894567.49,48744.76,2847.88,85,502.09,29.8,Running,25-05-2024,8.47,Speeding
EV-538,538,Geetha,Maruti,217023.25,2415295.1,24255.45,5429.85,83,347.73,68.21,Running,17-09-2024,12.06,Harsh Braking
EV-482,482,Divya,Mahindra,358040.6,3960705.73,27366.35,4595.89,43,199.68,83.39,Running,27-02-2024,11.32,Route Deviation
EV-430,430,Elango,BMW,247035.38,2998482.19,28439.05,1992.35,90,328.5,5,Running,19-12-2024,11.04,Overcharging
EV-738,738,Nandhini,Tesla,170917.39,1953397.95,15582.13,3344.16,88,513.99,64.43,Running,25-05-2024,6.45,None
EV-285,285,Rajesh,Tata,322823,4059073,36784.11,2517.9,31,169.96,63.2,Running,24-09-2024,8.55,Speeding
EV-516,516,Elango,Maruti,174920.99,2019691.6,35228.31,2092.71,39,200.54,0,Garage,10-05-2025,9.25,Harsh Braking
EV-977,977,Vani,Mahindra,233502.53,2781344.18,17110.25,3379.46,51,295.82,41.89,Running,16-02-2024,10.28,Route Deviation
EV-99,99,Prakash,BMW,374301.95,0,28907.38,2267.09,56,355.94,16.72,Running,19-01-2024,10.3,Overcharging
EV-397,397,Aravind,Tesla,318003.66,3778798.66,40709.87,2438.89,73,446.32,45.96,Running,23-06-2024,20.32,None
EV-489,489,Shanthi,Tata,0,2090410.18,20301.19,3794.53,70,402.98,65,Running,01-05-2024,0.18,Speeding
EV-39,39,Sridhar,Maruti,138796.74,1607548.94,31885.2,3254.29,45,169.42,0,Charging,07-11-2024,9.32,Harsh Braking
EV-271,271,Naveen,Mahindra,255572.77,2921377.19,12983.86,2900.14,54,296.3,0,Garage,13-11-2025,12.57,Route Deviation
EV-887,887,Malathi,BMW,274735.63,3508011.41,28018.09,3850.64,49,194.37,42.56,Running,25-01-2024,15.04,Overcharging
EV-797,797,Revathi,Tesla,251501.42,3220808.5,15769.71,3656.01,24,125.28,86.01,Running,16-04-2025,23.53,None
EV-157,157,Nithya,Tata,485403.69,5706529.71,44564.63,4640.93,75,421.58,55.56,Running,01-02-2025,11.27,Speeding
EV-75,75,Vasanthi,Maruti,91083.41,1223034.08,12795.96,1895.23,40,176.37,57.7,Running,21-10-2025,6.22,Harsh Braking
EV-884,884,Nithya,Mahindra,85160.43,958075.36,23417.65,3015.55,76,273.21,0,Garage,20-08-2024,11.11,Route Deviation
EV-800,800,Nithya,BMW,259130,2849725,33094.56,2230.43,95,433.43,49.66,Running,05-08-2025,17.17,Overcharging
EV-130,130,Dinesh,Tesla,52183.16,675403.87,8375.96,2028.96,74,323.42,49.27,Running,13-09-2024,18.16,None
EV-687,687,Nandhini,Tata,272112.26,3273599.97,29834.78,3921.3,28,128.55,50.05,Running,11-03-2024,18.16,Speeding
EV-974,974,Naveen,Maruti,141677.59,1570631.77,20845.82,4246.75,40,189.69,54.43,Running,24-04-2025,13.58,Harsh Braking
EV-84,84,Divya,Mahindra,179481.08,2063817.28,22513.09,3565.4,9,57.51,48.99,Running,12-08-2024,14.42,Route Deviation
EV-22,22,Sathish,BMW,193046.89,2081808.74,37660.52,2729.51,88,402.26,0,Garage,22-10-2025,9.23,Overcharging
EV-459,459,Raja,Tesla,135438.94,1704994.16,32775.89,4282.64,24,87.13,43.62,Running,18-10-2024,10.16,None
EV-539,539,Latha,Tata,138098.92,1655857.58,7005.58,728.41,57,205.26,0,Maintenance,03-12-2025,11.16,Speeding
EV-707,707,Saranya,Maruti,190265.49,2319865.89,24104.09,3555.04,44,169.08,68.46,Running,02-09-2024,14.27,Harsh Braking
EV-849,849,Kavitha,Mahindra,213674.79,2291239.95,27507.55,1865.24,54,306.76,0,Charging,28-01-2025,18.03,Route Deviation
EV-382,382,Vignesh,BMW,240119.11,3025008.45,36353.19,4822.51,78,295.65,52.67,Running,03-11-2024,5.52,Overcharging
EV-748,748,Suriya,Tesla,437518.34,4979605.41,24794,3441.68,71,378.88,74.17,Running,08-10-2024,20.34,None
EV-440,440,Karthik,Tata,0,2339848.31,30252.17,3002.74,39,185.85,57.01,Running,30-01-2024,19.13,Speeding
EV-604,604,Vijay,Maruti,220373.58,2594686.64,27456.27,1747.81,68,390.55,39.08,Running,24-10-2025,13.52,Harsh Braking
EV-989,989,Boopathi,Mahindra,49145.55,642022.3,30711.9,3985.42,41,248.99,31.33,Running,29-12-2025,16.34,Route Deviation
EV-21,21,Selvi,BMW,245389.01,2850093.49,20285.14,3202.92,49,216.77,54.53,Running,12-12-2025,18.56,Overcharging
EV-303,303,Nandhini,Tesla,149477.37,1618404.46,12881.47,3356.61,42,171.01,75.86,Running,29-04-2024,18.23,None
EV-976,976,Geetha,Tata,121171.29,1614793.51,29061.98,4966.89,91,415.43,85.65,Running,13-02-2024,15.44,Speeding
EV-869,869,Latha,Maruti,227484.87,2824821.26,22183.28,930.22,89,363.18,0,Charging,06-04-2024,21.04,Harsh Braking
EV-955,955,Nithya,Mahindra,32178.61,366989.09,37490.81,5072.94,31,143.56,92.25,Running,28-11-2024,18.3,Route Deviation
EV-84,84,Prabhu,BMW,214082.4,2622258.35,12660.99,3434.4,69,252.97,76.66,Running,04-12-2024,3.38,Overcharging
EV-774,774,Chandran,Tesla,161497.98,0,22048.4,3191.95,77,338.09,90.4,Running,09-12-2024,14.39,None
EV-659,659,Kanmani,Tata,379923.1,4632329.65,42225.01,2005.47,7,43.14,0,Garage,23-05-2024,3.13,Speeding
EV-953,953,Divya,Maruti,201435.82,2610202.19,28676.47,2407.17,63,374.1,0,Garage,30-09-2025,11.28,Harsh Braking
EV-453,453,Selvam,Mahindra,0,1828068.31,34892.86,2512.36,34,220.04,38.71,Running,31-05-2025,6.45,Route Deviation
EV-387,387,Vetri,BMW,457246.73,5945970.95,39909.17,1967.93,99,512.2,0,Garage,21-07-2025,12.5,Overcharging
EV-507,507,Velu,Tesla,125377.84,1524431.05,17126.84,2361.1,98,367.58,0,Charging,03-09-2024,9.35,None
EV-257,257,Manikandan,Tata,262755.8,2910575.09,38887.72,4232.78,20,120.85,63.98,Running,12-11-2025,19.06,Speeding
EV-570,570,Prakash,Maruti,379634.21,4226800.47,14783.67,1539.91,33,172.51,39.55,Running,19-12-2024,19,Harsh Braking
EV-892,892,Malathi,Mahindra,182603.93,2401130.07,31370.82,3955.91,74,282.07,64.31,Running,12-12-2024,9.41,Route Deviation
EV-934,934,Vijay,BMW,196922.05,2348742.02,18140.98,4693.18,82,308.13,74.97,Running,11-08-2024,15.43,Overcharging
EV-527,527,Mani,Tesla,78652.75,892594.11,23851.08,3274.1,78,322.89,45.38,Running,05-08-2024,9.41,None
EV-162,162,Kannan,Tata,419241.68,4719581.73,24112.24,2549.68,92,558.55,62.99,Running,10-04-2025,9.48,Speeding
EV-957,957,Elango,Maruti,36432.02,426268.73,22554.01,2669.46,28,103.76,56.84,Running,01-01-2025,6.58,Harsh Braking
EV-163,163,Ganesh,Mahindra,279331.86,3584704.2,13522.55,2774.3,11,33.67,60.32,Running,21-06-2025,18.51,Route Deviation
EV-832,832,Indhu,BMW,49537.15,524113.29,31051.53,2048.53,53,211.8,0,Charging,23-05-2025,3.46,Overcharging
EV-793,793,Prakash,Tesla,135913.58,1471002.07,8809.89,1929.41,67,320.67,51.87,Running,20-05-2025,9.42,None
EV-792,792,Vasanthi,Tata,21168.77,250512.12,11441.93,2894.49,50,212.51,28.55,Running,28-12-2024,9.2,Speeding
EV-524,524,Indhu,Maruti,150350.56,1988115.68,15555.71,2316.85,52,229.63,0,Maintenance,12-10-2024,13.15,Harsh Braking
EV-786,786,Murugan,Mahindra,278702.61,3665162.75,27380.71,3982.93,29,119.74,83.7,Running,19-02-2025,9.41,Route Deviation
EV-271,271,Chandran,BMW,72200.46,927321.02,32401.08,3753.13,47,275.21,63.96,Running,08-04-2025,10.38,Overcharging
EV-492,492,Senthil,Tesla,272829.81,3665883.36,32118.88,4799.56,59,284.83,67.56,Running,17-06-2025,9.07,None
EV-208,208,Vidya,Tata,477372.83,5166461.54,34411.16,960.01,38,235.76,0,Garage,31-08-2025,7.09,Speeding
EV-539,539,Uma,Maruti,41304.38,543165.68,22409.07,5754.49,69,406.41,82.87,Running,13-11-2025,9.34,Harsh Braking
EV-584,584,Prabhu,Mahindra,422133.78,4457745.96,48990.8,1742.09,32,207.31,0,Charging,27-12-2024,17.29,Route Deviation
EV-60,60,Nandhini,BMW,136791.61,1606643.44,18608.4,4387.37,45,280.16,0,Garage,12-08-2024,19.32,Overcharging
EV-430,430,Ilango,Tesla,303839.08,3395881.63,12469.19,3671.74,33,151.24,75.03,Running,06-05-2025,9.32,None
EV-985,985,Rajesh,Tata,187773.07,2176026.07,17693.37,3354.29,36,145.71,24.39,Running,24-10-2025,8.42,Speeding
EV-657,657,Naveen,Maruti,311541.35,4181477.94,32098.59,5219.44,73,453.49,79.11,Running,30-06-2025,23.16,Harsh Braking
EV-605,605,Abinaya,Mahindra,477318.55,5483002.67,40686.58,3128.48,38,235.18,60.62,Running,31-03-2024,16.55,Route Deviation
EV-309,309,Sivakumar,BMW,228071.03,2825492.03,22193.08,4276.37,63,250.79,57.85,Running,21-12-2025,17.34,Overcharging
EV-520,520,Prabhu,Tesla,357092.71,4486897.9,39644.78,2064.48,65,388.28,0,Garage,17-12-2025,9.47,None
EV-591,591,Vaishnavi,Tata,284266.89,3453463.14,31713.49,2977.32,56,323.66,66.39,Running,31-07-2024,12.24,Speeding
EV-27,27,Lakshmi,Maruti,23697.22,255289.43,16871.23,3185.52,67,270.67,62.74,Running,01-01-2025,16.51,Harsh Braking
EV-686,686,Vaishnavi,Mahindra,22161.07,289602.03,18891.96,2345.16,30,196.9,40.92,Running,15-05-2024,8.39,Route Deviation
EV-562,562,Indhu,BMW,162597.36,2091314.64,23601.89,1758.28,81,346.41,30.44,Running,10-07-2024,9.36,Overcharging
EV-199,199,Priya,Tesla,411972.79,5252053.58,31839.14,904.94,16,87.25,5,Running,04-08-2025,20.37,None
EV-387,387,Mani,Tata,329009.24,4353253.87,31503.21,2821.24,26,153.48,72.62,Running,27-02-2025,6.27,Speeding
EV-349,349,Boopathi,Maruti,327717.7,3782557.93,35241.67,3108.42,77,381.58,0,Charging,28-04-2025,16.37,Harsh Braking
EV-960,960,Ramesh,Mahindra,204688.02,2502967.69,19749.38,5566.39,60,253.11,98.3,Running,10-06-2024,13.33,Route Deviation
EV-940,940,Jayanthi,BMW,202044.32,2596236.16,30054.12,2711.76,10,37.85,0,Maintenance,09-08-2024,17.32,Overcharging
EV-693,693,Suriya,Tesla,146499.94,1733581.29,32617.1,2956.81,40,156.22,0,Garage,30-09-2024,9.49,None
EV-536,536,Shanthi,Tata,485738.53,6503610.93,18049.23,2556,78,396.71,44.52,Running,14-11-2025,0.09,Speeding
EV-828,828,Boopathi,Maruti,232139.5,3028505.81,25079.34,3459.1,63,263.12,77.14,Running,01-11-2024,1.56,Harsh Braking
EV-378,378,Vetri,Mahindra,262278.16,3171434.56,21668.58,1588.15,63,223.21,37.38,Running,21-12-2025,19.56,Route Deviation
EV-899,899,Rajesh,BMW,426677.83,4668698.53,18442.93,2164.19,100,467.84,44.98,Running,02-12-2025,18.48,Overcharging
EV-916,916,Sowmya,Tesla,108030.82,1297562.71,37031.1,3613.52,72,280.53,80.19,Running,01-06-2024,16.44,None
EV-558,558,Chitra,Tata,130635.07,1452772.33,24779.38,3791.62,56,236.78,39.67,Running,08-10-2025,7.38,Speeding
EV-527,527,Raja,Maruti,258281.81,3026994.87,24993.55,3171.94,72,315.34,47.13,Running,05-06-2025,14.03,Harsh Braking
EV-153,153,Geetha,Mahindra,240607.7,2718051,14227.2,3030.91,81,504.32,47.8,Running,06-08-2024,9.19,Route Deviation
EV-734,734,Sowmya,BMW,158525.97,2051138.31,27819.1,3283.37,84,457.64,50.28,Running,30-06-2025,8.2,Overcharging
EV-206,206,Ramya,Tesla,62214.26,701665.28,29656.48,4715.09,55,214.6,76.38,Running,11-02-2024,8.3,None
EV-455,455,Murugan,Tata,170673.07,2094909.94,27109.87,3675.52,94,500.08,31.19,Running,02-03-2025,8.37,Speeding
EV-273,273,Divya,Maruti,137851.29,1469013.47,32010.19,3430.42,72,274.09,47.36,Running,24-10-2024,16.44,Harsh Braking
EV-894,894,Nithya,Mahindra,231558.74,2955108.55,22575.94,2381.12,30,149.4,0,Garage,10-04-2024,14.08,Route Deviation
EV-236,236,Kavitha,BMW,87679.51,1038710.23,19692.25,5327.11,77,471.13,39.13,Running,29-12-2024,8.53,Overcharging
EV-852,852,Lakshmi,Tesla,240656.91,2827204.1,8474.57,2031.64,45,179.96,0,Garage,12-12-2025,15.3,None
